customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST168,Female,Yes,No,No,55,Yes,No,DSL,No,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,45.25112131860327,2594.575404333471,No
CUST169,Female,No,Yes,No,26,Yes,Yes,No,Yes,No,No,No,No internet service,Yes,Two year,No,Bank transfer,61.0472398749385,1784.4453892656315,No
CUST170,Male,No,Yes,No,52,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer,59.93508105651595,3055.241674733733,No
CUST171,Male,Yes,No,No,7,Yes,Yes,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Mailed check,63.26811246723611,420.24062760839166,No
CUST172,Female,No,Yes,Yes,46,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,52.44046534206765,2388.3609829278644,No
CUST173,Female,Yes,No,No,46,Yes,No internet service,DSL,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,72.25255985029051,3301.335613577926,No
CUST174,Female,No,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,90.86853636041678,1265.8509930299479,Yes
CUST175,Male,No,No,Yes,24,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Credit card,39.62013881784853,970.4958102940617,Yes
CUST176,Female,Yes,Yes,Yes,61,Yes,No internet service,DSL,No,No internet service,Yes,No,No,No,Two year,Yes,Bank transfer,74.0143124006488,4609.802109704284,No
CUST177,Male,No,Yes,Yes,54,Yes,No internet service,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,84.19459320554535,4464.845864425439,No
CUST178,Female,No,Yes,No,62,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,No,Mailed check,56.320890058550454,3382.2549399365794,No
CUST179,Male,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer,90.04401311109157,73.73025814417068,Yes
CUST180,Female,No,Yes,Yes,49,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card,63.788461194970886,3219.7799832625215,Yes
CUST181,Female,No,No,No,25,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card,42.48044673055263,932.928317273126,No
CUST182,Female,No,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card,39.568818594015255,675.9215203293631,Yes
CUST183,Male,Yes,Yes,No,16,Yes,No internet service,No,No,No internet service,No internet service,No,No,Yes,One year,No,Electronic check,80.69618618914784,1135.2414660156821,Yes
CUST184,Male,No,No,Yes,58,Yes,No,DSL,No,No internet service,Yes,No,No,No,Month-to-month,No,Credit card,78.85715749193943,4505.230240205629,Yes
CUST185,Female,No,Yes,Yes,29,Yes,No internet service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,96.28580527054027,2928.377988373946,Yes
CUST186,Male,No,Yes,No,6,Yes,No internet service,Fiber optic,No,No,No,Yes,No internet service,No,Two year,No,Credit card,78.41436644871548,586.590021004768,No
CUST187,Male,No,No,No,16,Yes,No internet service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.01055194440943,1113.7673329465422,Yes
CUST188,Male,No,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,74.64616848511557,1410.671102569569,Yes
CUST189,Male,Yes,No,No,71,Yes,No internet service,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Mailed check,66.44175008213243,4657.885006161148,No
CUST190,Female,No,Yes,Yes,43,Yes,No,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,58.34853743330062,2406.216760876562,No
CUST191,Female,No,Yes,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,54.01274259775856,1365.9081451855648,No
CUST192,Male,No,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card,30.5396756173497,2214.2465266256154,No
CUST193,Male,No,Yes,No,33,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,50.15707152431355,1551.8306158551995,Yes
CUST194,Male,No,Yes,Yes,26,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,64.60699975597022,1469.9994519863462,Yes
CUST195,Female,No,No,No,45,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,18.0,950.3063525217156,Yes
CUST196,Female,Yes,Yes,Yes,63,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,54.70268179287194,3424.649009689965,No
CUST197,Male,No,No,No,67,Yes,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,83.41147410966637,5678.339199016832,Yes
CUST198,Male,No,Yes,No,52,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.86457802592965,4739.860839250468,Yes
CUST199,Male,No,No,No,68,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,54.45111088744138,3767.8110424120273,Yes
CUST200,Male,No,No,No,26,Yes,No internet service,No,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,53.70001953513663,1675.3431949771864,Yes
CUST201,Male,No,Yes,No,2,Yes,No,DSL,Yes,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card,50.60036524569975,0.0,No
CUST202,Female,No,No,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,53.83219125095397,660.2999138134032,Yes
CUST203,Female,No,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,87.8529797369749,2527.500779715002,No
CUST204,Male,No,No,Yes,49,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,97.5841623761481,5034.125469445269,Yes
CUST205,Male,No,No,No,12,Yes,No,DSL,Yes,No,No,No internet service,No,No,One year,Yes,Bank transfer,31.230463338223494,372.5964504559949,No
CUST206,Female,No,Yes,Yes,44,Yes,No,DSL,No,No,No,No,No internet service,Yes,One year,Yes,Mailed check,48.77069598753234,2252.4079307245943,Yes
CUST207,Female,Yes,No,No,33,Yes,No internet service,DSL,Yes,Yes,No,No,No internet service,Yes,Two year,Yes,Credit card,27.73054368183388,597.8488889448986,No
CUST208,Male,No,No,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,64.42730950008334,882.4900803649778,Yes
CUST209,Female,No,Yes,No,26,Yes,No,DSL,No,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,55.23265826288383,1392.7518969335836,No
CUST210,Female,Yes,No,No,21,Yes,No,No,No,No internet service,No,Yes,No,No internet service,Month-to-month,No,Mailed check,72.17841017745286,1682.3797881536625,No
CUST211,Male,No,Yes,Yes,28,No,No internet service,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,78.2643684148087,2270.453618553536,No
CUST212,Male,No,No,No,48,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Credit card,76.04523651626062,3599.8059923989013,Yes
CUST213,Male,No,No,No,40,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,32.081222044628774,1472.8271911650975,No
CUST214,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,64.48595534981627,4456.6684680374465,No
CUST215,Male,No,No,No,23,Yes,Yes,No,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,31.085610185991015,895.651696198843,Yes
CUST216,Female,Yes,No,No,48,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.73745546304852,4878.897014252067,No
CUST217,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,57.90645112854253,82.53890354057141,No
CUST218,Male,No,No,Yes,20,Yes,No,No,No,No,No,Yes,No,No,One year,Yes,Bank transfer,37.67073457927068,781.2638351657286,No
CUST219,Male,No,Yes,Yes,59,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer,54.114690038066975,3142.760881498574,No
CUST220,Male,Yes,No,No,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,69.15764857266656,3207.8084216198486,Yes
CUST221,Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,79.66496945126006,167.63934336337311,Yes
CUST222,Male,No,Yes,No,55,Yes,Yes,DSL,No,No,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,91.00619091577391,4984.978920951375,No
CUST223,Female,No,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,66.25819461189569,1052.3241867073841,Yes
CUST224,Female,No,Yes,No,40,Yes,No internet service,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card,58.32335851079634,2370.247193923851,Yes
CUST225,Female,Yes,No,No,66,No,No internet service,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,78.70138741864878,5142.706841525368,Yes
CUST226,Female,Yes,Yes,No,16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Bank transfer,78.15271329448825,1118.4132059756962,Yes
CUST227,Male,No,No,No,34,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,67.37556813605592,2278.7925112874295,Yes
CUST228,Female,Yes,Yes,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,81.19244854253817,3661.910812846512,Yes
CUST229,Male,No,Yes,Yes,6,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Credit card,52.79502341500838,333.1747792209217,No
CUST230,Male,Yes,No,No,64,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,64.5195374526906,4122.77487776443,No
CUST231,Male,No,Yes,No,22,Yes,No internet service,No,No,No,No,No,No,No,One year,Yes,Electronic check,24.340529035256026,586.5595642815424,No
CUST232,Female,No,Yes,Yes,18,No,No,No,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,92.79736409355989,1717.6672991994158,Yes
CUST233,Male,No,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer,55.166167824805804,746.6280326948684,No
CUST234,Female,No,No,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,92.9112773941054,4919.217573939763,No
CUST235,Female,No,Yes,No,51,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card,51.87618526727692,2635.0570177528616,No
CUST236,Male,No,Yes,No,71,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,71.04448089515687,5027.526833651767,No
CUST237,Female,No,Yes,Yes,48,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,66.09487909076744,3172.6526717580005,Yes
CUST238,Female,No,Yes,No,19,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,52.96011706232112,1073.4746814383313,No
CUST239,Male,No,Yes,Yes,6,Yes,No internet service,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,74.59217572355608,582.0917051235537,Yes
CUST240,Female,No,Yes,Yes,27,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer,90.53898509329007,2404.1277831940415,No
CUST241,Male,Yes,No,No,53,Yes,No internet service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer,100.79581399674754,5322.530787489499,No
CUST242,Male,No,No,No,48,Yes,No internet service,DSL,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,79.85446122849852,3735.3995721204515,No
CUST243,Male,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,40.799340650378674,106.16484239226654,Yes
CUST244,Female,No,Yes,No,59,Yes,Yes,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Credit card,36.88842178985596,2027.8768691840608,No
CUST245,Female,Yes,No,No,69,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer,87.77871641955898,5936.285153308292,No
CUST246,Male,No,No,Yes,11,Yes,No internet service,DSL,No,No,No,No,No internet service,No,Two year,Yes,Credit card,45.05416977804181,415.70365286151326,Yes
CUST247,Female,No,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,77.31910178088111,1214.972395958875,Yes
CUST248,Male,Yes,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,67.67880591861166,4202.882928772178,No
CUST249,Male,Yes,No,Yes,3,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,91.37402711536471,276.24407375127095,Yes
CUST250,Male,No,No,No,69,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,75.19903333485375,5289.274232631216,Yes
CUST251,Female,No,No,No,23,Yes,No internet service,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Credit card,64.38842935177416,1381.3510629143047,No
CUST252,Female,No,No,No,53,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,106.22490936921155,5570.8946306745265,No
CUST253,Male,Yes,No,No,37,Yes,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,81.46495003425036,2855.7961233583283,Yes
CUST254,Female,No,No,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card,76.0946443397839,570.549511704906,No
CUST255,Female,No,Yes,Yes,15,Yes,No internet service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,51.3478785556388,934.6105847187741,Yes
CUST256,Male,Yes,No,No,3,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,42.067138326654515,186.80045076911867,Yes
CUST257,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card,59.81063800024195,4444.691270724297,No
CUST258,Male,No,Yes,No,17,No,Yes,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,35.023504421864224,506.95937299536183,No
CUST259,Male,No,No,No,26,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No,One year,Yes,Electronic check,58.56046019851641,1703.5827405964158,Yes
CUST260,Female,No,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,81.01907138602309,1613.9417402462664,Yes
CUST261,Male,No,No,Yes,21,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Two year,No,Credit card,84.63579673138139,1717.2109073749098,No
CUST262,Male,No,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,58.15991463448548,966.4363728891353,Yes
CUST263,Female,No,No,No,38,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,120.0,4459.793252979278,Yes
CUST264,Female,No,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.46681104103284,3356.738592180868,Yes
CUST265,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,One year,Yes,Electronic check,64.40061151860981,897.7696296761694,No
CUST266,Male,No,No,No,14,Yes,No,No,No,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,87.8284684939672,1100.3658485957244,Yes
CUST267,Male,Yes,No,No,10,Yes,No internet service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,53.410138643977064,362.4174618463502,Yes
CUST268,Male,No,Yes,Yes,12,Yes,No internet service,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer,70.07831438669609,853.561811788024,Yes
CUST269,Female,Yes,Yes,Yes,38,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,57.78866536420291,2061.1480423936973,Yes
CUST270,Female,No,No,No,34,No,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,40.76446161590039,1350.5263187895314,Yes
CUST271,Male,No,Yes,No,41,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card,75.65262268754127,2873.2145878409547,Yes
CUST272,Male,No,No,No,10,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,64.88195515358899,691.3490229411934,Yes
CUST273,Male,Yes,Yes,No,17,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,66.36566551877277,943.1229037972499,No
CUST274,Male,No,No,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Bank transfer,64.45729534761715,1088.5637528239179,Yes
CUST275,Female,No,Yes,No,67,Yes,Yes,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,47.03797590400515,2985.489161861654,Yes
CUST276,Female,No,No,No,62,Yes,No internet service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card,96.76675914454701,6146.6445527488195,No
CUST277,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer,69.9747645945709,0.0,Yes
CUST278,Male,No,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,59.66068107632876,681.9747758722219,Yes
CUST279,Male,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,38.81579294931642,222.39215990191545,Yes
CUST280,Male,No,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,93.06761065487309,3951.9059213252,Yes
CUST281,Male,No,No,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer,83.34636455753389,933.8830768307466,Yes
CUST282,Female,No,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,65.0301879835643,51.35131203657551,No
CUST283,Female,No,No,Yes,69,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Two year,No,Bank transfer,39.31740934836316,2806.6682251789393,Yes
CUST284,Female,No,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,98.17862509958991,1850.553219370038,Yes
CUST285,Male,No,No,Yes,2,Yes,No internet service,DSL,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Credit card,57.704188367729905,0.0,No
CUST286,Female,No,No,Yes,12,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,51.56978310516604,716.973067086279,No
CUST287,Female,No,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0175455475482,316.58101339330875,Yes
CUST288,Male,No,No,Yes,8,No,Yes,Fiber optic,No,No,No,No internet service,Yes,No,One year,No,Electronic check,72.50272144351126,501.13597260387536,No
CUST289,Female,No,Yes,No,51,No,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,No,Mailed check,61.62734180616182,3038.992997551859,No
CUST290,Male,No,No,No,11,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Two year,No,Credit card,18.0,106.86512160196038,No
CUST291,Female,No,Yes,Yes,63,No,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card,69.99252051209457,4314.068863709941,No
CUST292,Female,No,Yes,No,57,Yes,No internet service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,83.45163926922328,4796.140299420286,Yes
CUST293,Male,No,No,Yes,12,Yes,No internet service,Fiber optic,No internet service,Yes,No,No internet service,No,No,Month-to-month,No,Credit card,47.17898965584742,752.2242244608234,Yes
CUST294,Female,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,96.21105919833909,24.81458478509478,Yes
CUST295,Female,No,Yes,Yes,8,Yes,No internet service,Fiber optic,No,No internet service,No,No,No,No,Two year,Yes,Electronic check,82.49741750618435,619.0585403941643,Yes
CUST296,Male,No,Yes,Yes,11,Yes,Yes,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Electronic check,74.37550412227019,798.4441574142437,No
CUST297,Male,No,Yes,No,53,Yes,Yes,No,No,No,Yes,No,No,No,One year,Yes,Credit card,44.71823333634781,2425.813894146245,No
CUST298,Female,No,No,Yes,10,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,One year,Yes,Bank transfer,70.57736839116156,824.3724577843791,Yes
CUST299,Male,No,Yes,No,8,Yes,No internet service,No,No internet service,No,No,No,Yes,No,One year,Yes,Bank transfer,72.098598467853,557.6653358262664,No
CUST300,Female,Yes,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Electronic check,63.361538503068864,2204.5649221178364,Yes
